g-force,time,trot,canter
4343,1418878,,10000
2942,1418906,,10000
578,1418933,,10000
-258,1418960,,10000
1119,1418987,,10000
1397,1419019,,10000
2902,1419045,,10000
3019,1419073,,10000
2038,1419100,,10000
3828,1419127,,10000
6785,1419154,,10000
7401,1419182,,10000
13071,1419208,,10000
2489,1419236,,10000
11737,1419262,,10000
7361,1419290,,10000
3747,1419317,,10000
6421,1419344,,10000
3913,1419371,,10000
4554,1419399,,10000
2765,1419425,,10000
277,1419476,,10000
1807,1419616,,10000
3814,1419648,,10000
7555,1419675,,10000
8021,1419703,,10000
15726,1419730,,10000
7497,1419757,,10000
10734,1419785,,10000
8897,1419811,,10000
2695,1419839,,10000
5958,1419866,,10000
3737,1419893,,10000
3982,1419920,,10000
2847,1419948,,10000
-760,1419974,,10000
-930,1420002,,10000
2274,1420028,,10000
2444,1420056,,10000
3022,1420083,,10000
1557,1420109,,10000
2240,1420136,,10000
6611,1420163,,10000
7935,1420189,,10000
9509,1420217,,10000
9593,1420243,,10000
7861,1420271,,10000
8715,1420298,,10000
7636,1420325,,10000
4929,1420352,,10000
5236,1420380,,10000
2699,1420459,,10000
3120,1420603,,10000
1902,1420642,,10000
5115,1420670,,10000
9161,1420698,,10000
6151,1420725,,10000
11352,1420751,,10000
9245,1420783,,10000
8617,1420810,,10000
4660,1420836,,10000
3822,1420864,,10000
7571,1420891,,10000
5006,1420918,,10000
4043,1420945,,10000
2892,1420973,,10000
287,1420999,,10000
-1017,1421027,,10000
1556,1421053,,10000
2394,1421081,,10000
3180,1421108,,10000
2467,1421135,,10000
860,1421162,,10000
4541,1421190,,10000
7343,1421216,,10000
8379,1421244,,10000
13271,1421275,,10000
6418,1421302,,10000
12029,1421329,,10000
7135,1421357,,10000
3392,1421384,,10000
5205,1421411,,10000
4410,1421438,,10000
3015,1421490,,10000
1944,1421650,,10000
15854,1421768,,10000
3435,1421797,,10000
10682,1421825,,10000
5870,1421852,,10000
5066,1421880,,10000
5829,1421906,,10000
4271,1421934,,10000
3867,1421962,,10000
2657,1421993,,10000
529,1422020,,10000
-718,1422048,,10000
815,1422074,,10000
2076,1422102,,10000
1999,1422130,,10000
2431,1422156,,10000
1588,1422184,,10000
4569,1422212,,10000
10710,1422238,,10000
4737,1422266,,10000
16041,1422294,,10000
5334,1422321,,10000
9247,1422348,,10000
4498,1422375,,10000
5335,1422403,,10000
6326,1422430,,10000
4949,1422470,,10000
2008,1422620,,10000
2465,1422648,,10000
1474,1422703,,10000
9486,1422840,,10000
10899,1422869,,10000
5966,1422897,,10000
4767,1422924,,10000
6633,1422951,,10000
5289,1422979,,10000
4217,1423006,,10000
2711,1423033,,10000
504,1423060,,10000
-398,1423088,,10000
1160,1423115,,10000
1332,1423142,,10000
2771,1423170,,10000
2791,1423197,,10000
1364,1423228,,10000
3163,1423255,,10000
9023,1423283,,10000
5420,1423310,,10000
17326,1423337,,10000
5906,1423365,,10000
8751,1423392,,10000
8392,1423419,,10000
3009,1423447,,10000
7338,1423473,,10000
4551,1423501,,10000
4742,1423528,,10000
3306,1423555,,10000
1601,1423583,,10000
728,1423610,,10000
-122,1423637,,10000
1144,1423685,,10000
6511,1423827,,10000
14393,1423884,,10000
4099,1423911,,10000
12299,1423939,,10000
8165,1423967,,10000
3888,1423994,,10000
6870,1424021,,10000
5003,1424049,,10000
4360,1424075,,10000
2900,1424103,,10000
1996,1424131,,10000
736,1424157,,10000
-65,1424185,,10000
765,1424212,,10000
2682,1424239,,10000
1987,1424267,,10000
3235,1424293,,10000
1211,1424321,,10000
4087,1424349,,10000
6813,1424379,,10000
8028,1424406,,10000
15022,1424434,,10000
5632,1424461,,10000
10977,1424488,,10000
8997,1424516,,10000
4387,1424543,,10000
5143,1424570,,10000
4087,1424598,,10000
4261,1424624,,10000
3054,1424652,,10000
-102,1424717,,10000
1418,1424840,,10000
1749,1424868,,10000
5273,1424897,,10000
8737,1424923,,10000
8916,1424951,,10000
7242,1424982,,10000
12036,1425009,,10000
6082,1425037,,10000
6544,1425063,,10000
5483,1425091,,10000
5387,1425118,,10000
4035,1425145,,10000
3857,1425173,,10000
2214,1425200,,10000
25,1425227,,10000
-86,1425254,,10000
1010,1425282,,10000
2091,1425309,,10000
2310,1425336,,10000
2877,1425363,,10000
1251,1425390,,10000
4241,1425418,,10000
7843,1425445,,10000
6214,1425476,,10000
15425,1425503,,10000
5393,1425530,,10000
10020,1425557,,10000
7522,1425585,,10000
4798,1425612,,10000
6531,1425639,,10000
5024,1425698,,10000
2027,1425852,,10000
6080,1425976,,10000
8905,1426004,,10000
14552,1426032,,10000
6028,1426059,,10000
10764,1426086,,10000
9480,1426113,,10000
1971,1426141,,10000
6384,1426168,,10000
3319,1426195,,10000
4272,1426227,,10000
2863,1426253,,10000
452,1426281,,10000
-500,1426308,,10000
812,1426335,,10000
1577,1426363,,10000
3410,1426390,,10000
2695,1426417,,10000
2284,1426445,,10000
2014,1426471,,10000
5259,1426499,,10000
7071,1426526,,10000
9775,1426553,,10000
9709,1426581,,10000
11132,1426608,,10000
8350,1426635,,10000
6342,1426663,,10000
4587,1426743,,10000
395,1426855,,10000
1640,1426885,,10000
3017,1426912,,10000
2081,1426939,,10000
2021,1426966,,10000
3432,1426994,,10000
8141,1427021,,10000
7911,1427048,,10000
12663,1427076,,10000
2630,1427103,,10000
9724,1427130,,10000
7574,1427158,,10000
6607,1427184,,10000
5237,1427212,,10000
3907,1427283,,10000
2790,1427311,,10000
509,1427338,,10000
-945,1427369,,10000
1512,1427396,,10000
1877,1427424,,10000
3771,1427450,,10000
2472,1427478,,10000
1769,1427505,,10000
4163,1427532,,10000
7200,1427560,,10000
8021,1427587,,10000
14868,1427614,,10000
3005,1427642,,10000
10378,1427668,,10000
4824,1427772,,10000
935,1427861,,10000
20,1427891,,10000
972,1427917,,10000
1739,1427945,,10000
2585,1427972,,10000
2123,1428003,,10000
1898,1428030,,10000
4011,1428058,,10000
8977,1428084,,10000
5858,1428112,,10000
18053,1428140,,10000
4145,1428166,,10000
9971,1428194,,10000
7144,1428220,,10000
4164,1428248,,10000
6470,1428275,,10000
3876,1428302,,10000
4195,1428330,,10000
3492,1428357,,10000
1522,1428384,,10000
-6,1428411,,10000
733,1428439,,10000
2884,1428493,,10000
7588,1428635,,10000
9970,1428664,,10000
5124,1428791,,10000
4641,1428855,,10000
2711,1428884,,10000
453,1428912,,10000
-503,1428938,,10000
1767,1428966,,10000
1657,1428993,,10000
3177,1429020,,10000
2152,1429048,,10000
1765,1429074,,10000
4028,1429102,,10000
7381,1429129,,10000
6607,1429156,,10000
14526,1429184,,10000
6789,1429211,,10000
10749,1429241,,10000
5711,1429269,,10000
4124,1429296,,10000
7058,1429323,,10000
4617,1429351,,10000
5411,1429378,,10000
3677,1429405,,10000
1750,1429432,,10000
-1048,1429459,,10000
470,1429486,,10000
1869,1429514,,10000
3310,1429541,,10000
2654,1429568,,10000
1488,1429596,,10000
2026,1429622,,10000
6959,1429650,,10000
6694,1429702,,10000
6587,1429866,,10000
518,1429980,,10000
-397,1430008,,10000
1723,1430036,,10000
1520,1430063,,10000
2001,1430090,,10000
2405,1430125,,10000
1810,1430153,,10000
3455,1430179,,10000
8569,1430207,,10000
7708,1430234,,10000
15730,1430261,,10000
5479,1430288,,10000
11194,1430316,,10000
5611,1430342,,10000
4225,1430370,,10000
6055,1430396,,10000
5064,1430424,,10000
4371,1430455,,10000
3257,1430482,,10000
1211,1430509,,10000
540,1430537,,10000
15,1430563,,10000
1364,1430591,,10000
2817,1430618,,10000
2338,1430645,,10000
1983,1430673,,10000
7745,1430778,,10000
9609,1430862,,10000
6112,1430892,,10000
3673,1430919,,10000
6393,1430946,,10000
5005,1430974,,10000
4583,1431001,,10000
3251,1431028,,10000
1141,1431055,,10000
-367,1431087,,10000
1128,1431113,,10000
1801,1431140,,10000
2939,1431168,,10000
2576,1431195,,10000
1623,1431222,,10000
2144,1431249,,10000
4986,1431276,,10000
8430,1431304,,10000
10107,1431330,,10000
7697,1431358,,10000
8986,1431386,,10000
9339,1431412,,10000
6283,1431440,,10000
4066,1431467,,10000
4900,1431494,,10000
5216,1431521,,10000
4107,1431553,,10000
2896,1431579,,10000
312,1431607,,10000
-595,1431633,,10000
1452,1431661,,10000
1171,1431780,,10000
8349,1431855,,10000
10967,1431884,,10000
8915,1431911,,10000
9443,1431939,,10000
6976,1431965,,10000
4160,1431993,,10000
5873,1432019,,10000
4574,1432047,,10000
4514,1432075,,10000
3322,1432101,,10000
751,1432129,,10000
-552,1432156,,10000
1532,1432186,,10000
1465,1432214,,10000
2542,1432241,,10000
2108,1432268,,10000
1944,1432295,,10000
3120,1432323,,10000
9559,1432349,,10000
5393,1432377,,10000
18034,1432403,,10000
2357,1432431,,10000
9683,1432459,,10000
8823,1432485,,10000
3786,1432513,,10000
6559,1432540,,10000
4885,1432567,,10000
4881,1432594,,10000
3468,1432622,,10000
2034,1432649,,10000
910,1432702,,10000
1596,1432836,,10000
2677,1432863,,10000
8247,1432892,,10000
6269,1432919,,10000
14451,1432946,,10000
1186,1432973,,10000
8961,1433000,,10000
8835,1433028,,10000
2775,1433055,,10000
5030,1433082,,10000
5793,1433109,,10000
4641,1433137,,10000
5450,1433163,,10000
3787,1433191,,10000
1631,1433218,,10000
264,1433245,,10000
160,1433276,,10000
2079,1433304,,10000
3040,1433330,,10000
1812,1433358,,10000
1116,1433384,,10000
3469,1433412,,10000
3647,1433439,,10000
8702,1433466,,10000
8825,1433493,,10000
9376,1433521,,10000
8997,1433548,,10000
9071,1433575,,10000
5513,1433603,,10000
3642,1433629,,10000
4949,1433657,,10000
5529,1433707,,10000
936,1433843,,10000
2348,1433872,,10000
2288,1433904,,10000
6716,1433975,,10000
7802,1434003,,10000
12566,1434030,,10000
3135,1434057,,10000
9762,1434084,,10000
8253,1434112,,10000
4653,1434138,,10000
1449,1434166,,10000
3967,1434192,,10000
3899,1434220,,10000
5170,1434247,,10000
5927,1434274,,10000
3523,1434301,,10000
2361,1434329,,10000
1152,1434355,,10000
-229,1434383,,10000
3812,1434409,,10000
490,1434440,,10000
1489,1434491,,10000
9625,1434646,,10000
-151,1434773,,10000
3201,1434802,,10000
4516,1434829,,10000
7977,1434856,,10000
6581,1434883,,10000
5863,1434910,,10000
5886,1434937,,10000
13146,1434964,,10000
8222,1434991,,10000
4058,1435019,,10000
-84,1435045,,10000
-2299,1435073,,10000
710,1435100,,10000
2673,1435127,,10000
4736,1435158,,10000
8363,1435185,,10000
8117,1435212,,10000
12310,1435239,,10000
5660,1435267,,10000
7370,1435294,,10000
5389,1435321,,10000
1646,1435348,,10000
-135,1435375,,10000
-245,1435403,,10000
2210,1435429,,10000
5746,1435481,,10000
744,1435620,,10000
3248,1435646,,10000
356,1435675,,10000
-1936,1435703,,10000
608,1435730,,10000
2565,1435757,,10000
3864,1435788,,10000
7964,1435815,,10000
7612,1435842,,10000
13733,1435870,,10000
6008,1435896,,10000
7054,1435924,,10000
5947,1435951,,
2983,1435978,,
-1396,1436005,10000,
-727,1436033,10000,
1003,1436059,10000,
1795,1436087,10000,
5931,1436113,10000,
6961,1436141,10000,
9288,1436168,10000,
7239,1436195,10000,
5735,1436222,10000,
4701,1436250,10000,
2223,1436280,10000,
3156,1436308,10000,
183,1436335,10000,
-1052,1436362,10000,
454,1436389,10000,
1695,1436417,10000,
3764,1436443,10000,
7088,1436510,10000,
4665,1436632,10000,
-846,1436660,10000,
-253,1436688,10000,
298,1436716,10000,
1420,1436742,10000,
4410,1436770,10000,
5964,1436796,10000,
6405,1436824,10000,
8581,1436851,10000,
6691,1436882,10000,
4586,1436909,10000,
8203,1436937,10000,
4638,1436963,10000,
2719,1436991,10000,
273,1437018,10000,
-2173,1437045,10000,
1214,1437072,10000,
2004,1437100,10000,
5883,1437126,10000,
6264,1437154,10000,
9898,1437180,10000,
9445,1437207,10000,
7821,1437235,10000,
7349,1437261,10000,
5530,1437289,10000,
2415,1437316,10000,
-719,1437343,10000,
351,1437374,10000,
791,1437402,10000,
1693,1437428,10000,
5146,1437456,10000,
5855,1437483,10000,
7892,1437510,10000,
5917,1437616,10000,
-499,1437700,10000,
-1555,1437729,10000,
1451,1437756,10000,
1194,1437784,10000,
5285,1437810,10000,
7544,1437838,10000,
8697,1437864,10000,
10838,1437892,10000,
7744,1437919,10000,
6196,1437946,10000,
6076,1437973,10000,
1999,1438004,10000,
-639,1438031,10000,
454,1438066,10000,
-296,1438093,10000,
1864,1438120,10000,
5567,1438147,10000,
5829,1438175,10000,
7419,1438201,10000,
8126,1438228,10000,
6575,1438256,10000,
5038,1438282,10000,
4466,1438310,10000,
2392,1438337,10000,
1681,1438364,10000,
198,1438391,10000,
-868,1438417,10000,
818,1438445,10000,
953,1438472,10000,
3158,1438503,10000,
8156,1438610,10000,
3878,1438694,10000,
592,1438723,10000,
-255,1438750,10000,
355,1438777,10000,
853,1438804,10000,
1269,1438831,10000,
5507,1438859,10000,
6157,1438885,10000,
8394,1438913,10000,
6954,1438940,10000,
5359,1438966,10000,
7105,1438994,10000,
4457,1439021,10000,
4238,1439048,10000,
2148,1439075,10000,
646,1439102,10000,
-121,1439132,10000,
274,1439159,10000,
1678,1439185,10000,
3480,1439213,10000,
7176,1439240,10000,
6617,1439267,10000,
11749,1439294,10000,
6353,1439322,10000,
6740,1439374,10000,
5134,1439400,10000,
1995,1439428,10000,
-1162,1439455,10000,
4526,1439575,10000,
4844,1439729,10000,
1910,1439783,10000,
-32,1439810,10000,
-600,1439838,10000,
3150,1440103,10000,
-308,1440130,10000,
895,1440157,10000,
1037,1440184,10000,
1287,1440211,10000,
4552,1440238,10000,
5419,1440266,10000,
6294,1440292,10000,
8050,1440320,10000,
5819,1440347,10000,
6652,1440374,10000,
6114,1440401,10000,
2095,1440429,10000,
2416,1440455,10000,
-553,1440522,10000,
6631,1440644,10000,
10322,1440672,10000,
7361,1440700,10000,
6825,1440732,10000,
6756,1440758,10000,
5173,1440786,10000,
2368,1440814,10000,
789,1440884,10000,
1647,1440911,10000,
3575,1440939,10000,
4883,1440966,10000,
7405,1440994,10000,
6212,1441020,10000,
6280,1441048,10000,
6352,1441076,10000,
5167,1441102,10000,
5319,1441130,10000,
3064,1441158,10000,
1811,1441185,10000,
260,1441212,10000,
-898,1441240,10000,
1786,1441270,10000,
2750,1441298,10000,
5864,1441326,10000,
8142,1441352,10000,
8868,1441380,10000,
7802,1441408,10000,
7407,1441435,10000,
6832,1441462,10000,
3556,1441522,10000,
3176,1441653,10000,
4958,1441681,10000,
7712,1441710,10000,
8927,1441737,10000,
6068,1441764,10000,
6379,1441792,10000,
4633,1441819,10000,
993,1441847,10000,
2951,1441873,10000,
444,1441905,10000,
-355,1441932,10000,
-447,1441959,10000,
1905,1441987,10000,
4664,1442014,10000,
6648,1442041,10000,
7642,1442068,10000,
8592,1442096,10000,
8808,1442123,10000,
6015,1442150,10000,
6645,1442178,10000,
4435,1442205,10000,
585,1442232,10000,
654,1442259,10000,
761,1442287,10000,
1166,1442314,10000,
3130,1442341,10000,
6005,1442376,10000,
7947,1442408,10000,
5922,1442435,10000,
7476,1442462,10000,
4919,1442526,10000,
85,1442653,10000,
1704,1442681,10000,
4037,1442709,10000,
7066,1442737,10000,
7257,1442764,10000,
11607,1442791,10000,
6549,1442819,10000,
6696,1442846,10000,
5983,1442873,10000,
3976,1442900,10000,
884,1442928,10000,
-57,1442955,10000,
514,1442982,10000,
1433,1443010,10000,
5214,1443041,10000,
5575,1443067,10000,
6799,1443095,10000,
7183,1443123,10000,
6867,1443149,10000,
4807,1443177,10000,
4418,1443205,10000,
3589,1443231,10000,
2562,1443259,10000,
591,1443287,10000,
-803,1443313,10000,
1354,1443341,10000,
1081,1443367,10000,
4639,1443395,10000,
7110,1443423,10000,
7527,1443449,10000,
7653,1443516,10000,
536,1443643,10000,
11,1443671,10000,
1327,1443699,10000,
4621,1443727,10000,
6380,1443753,10000,
7092,1443781,10000,
6250,1443808,10000,
6833,1443835,10000,
5135,1443863,10000,
4403,1443890,10000,
1871,1443917,10000,
2720,1443945,10000,
709,1443972,10000,
-805,1443999,10000,
1302,1444026,10000,
1656,1444054,10000,
5382,1444081,10000,
7438,1444108,10000,
9284,1444140,10000,
8328,1444167,10000,
6850,1444194,10000,
5852,1444221,10000,
5223,1444248,10000,
2238,1444276,10000,
572,1444303,10000,
1556,1444330,10000,
1263,1444358,10000,
3102,1444384,10000,
5108,1444412,10000,
8440,1444440,10000,
6052,1444466,10000,
3633,1444586,10000,
1481,1444741,10000,
7155,1444795,10000,
11923,1444823,10000,
7116,1444850,10000,
6475,1444881,10000,
5795,1444909,10000,
2929,1444935,10000,
-22,1444963,10000,
-188,1444990,10000,
-378,1445017,10000,
1747,1445045,10000,
5089,1445072,10000,
7299,1445099,10000,
9399,1445127,10000,
6765,1445154,10000,
6843,1445182,10000,
4994,1445209,10000,
4094,1445236,10000,
2757,1445264,10000,
1252,1445291,10000,
-1356,1445318,10000,
-336,1445346,10000,
1788,1445377,10000,
3068,1445404,10000,
7741,1445431,10000,
6871,1445458,10000,
5967,1445585,10000,
-710,1445649,10000,
-95,1445679,10000,
2433,1445705,10000,
5121,1445733,10000,
7610,1445761,10000,
8641,1445787,10000,
6911,1445815,10000,
7085,1445841,10000,
4561,1445869,10000,
1781,1445897,10000,
2705,1445923,10000,
1066,1445951,10000,
-1473,1445979,10000,
253,1446009,10000,
1985,1446037,10000,
5650,1446064,10000,
5827,1446091,10000,
7992,1446119,10000,
9731,1446146,10000,
8012,1446173,10000,
5666,1446201,10000,
6128,1446227,10000,
3007,1446255,10000,
-496,1446282,10000,
335,1446309,10000,
-444,1446337,10000,
1677,1446364,10000,
4568,1446391,10000,
6977,1446419,10000,
7536,1446446,10000,
7220,1446473,10000,
1527,1446626,10000,
5775,1446778,10000,
7208,1446831,10000,
6721,1446858,10000,
6069,1446885,10000,
4770,1446913,10000,
696,1446939,10000,
55,1446967,10000,
259,1446994,10000,
965,1447021,10000,
2606,1447049,10000,
5454,1447075,10000,
6266,1447103,10000,
9340,1447131,10000,
7098,1447157,10000,
6023,1447185,10000,
5292,1447212,10000,
4614,1447239,10000,
2431,1447271,10000,
913,1447298,10000,
-157,1447325,10000,
254,1447352,10000,
1785,1447379,10000,
6644,1447451,10000,
9917,1447479,10000,
8737,1447506,10000,
6384,1447533,10000,
6191,1447561,10000,
1815,1447613,10000,
69,1447641,10000,
-277,1447667,10000,
2430,1447728,10000,
5658,1447859,10000,
9151,1447886,10000,
5850,1447915,10000,
2580,1447942,10000,
816,1447973,10000,
-1698,1448000,10000,
836,1448028,10000,
1579,1448054,10000,
2157,1448082,10000,
7936,1448109,10000,
7276,1448136,10000,
12840,1448164,10000,
6715,1448190,10000,
6159,1448218,10000,
6446,1448245,10000,
4752,1448272,10000,
597,1448299,10000,
-526,1448327,10000,
663,1448353,10000,
94,1448381,10000,
2138,1448409,10000,
4777,1448435,10000,
7778,1448467,10000,
7464,1448494,10000,
7113,1448521,10000,
5981,1448548,10000,
4721,1448576,10000,
5704,1448603,10000,
3251,1448630,10000,
672,1448657,10000,
1553,1448751,10000,
6453,1448906,10000,
1289,1448985,10000,
-569,1449013,10000,
-34,1449040,10000,
587,1449068,10000,
3642,1449095,10000,
5210,1449122,10000,
6538,1449149,10000,
8449,1449177,10000,
7050,1449207,10000,
6523,1449235,10000,
5339,1449262,10000,
3625,1449289,10000,
2745,1449316,10000,
1668,1449344,10000,
-740,1449370,10000,
-225,1449398,10000,
2237,1449425,10000,
3640,1449452,10000,
6215,1449480,10000,
7452,1449506,10000,
9676,1449534,10000,
7585,1449561,10000,
6737,1449588,10000,
6174,1449616,10000,
4895,1449643,10000,
124,1449694,10000,
6292,1449835,10000,
7932,1449863,10000,
6495,1449891,10000,
6539,1449918,10000,
5139,1449946,10000,
4442,1449973,10000,
3328,1450000,10000,
2561,1450028,10000,
-744,1450054,10000,
-939,1450082,10000,
246,1450109,10000,
2061,1450136,10000,
5756,1450164,10000,
5912,1450190,10000,
9317,1450218,10000,
7838,1450246,10000,
6857,1450272,10000,
7347,1450300,10000,
5506,1450331,10000,
3074,1450358,10000,
-246,1450385,10000,
-169,1450413,10000,
